time,phase1,phase2,phase3
710,(10296.146430770392+3383.84241051795j),(9836.282410646345+3237.2370100606126j),(8557.10803140277+2813.3808388511698j)
711,(12251.521718400112+4025.0588918984845j),(9770.49621073628+3224.033462861951j),(8556.483038873088+2807.7381952670366j)
712,(12252.003799997106+4026.5835064240096j),(9591.050753111758+3164.8770722738427j),(8605.298959117987+2822.5305685475296j)
713,(12531.119614033456+4141.1116814664065j),(9560.399131140104+3142.750912130653j),(11835.206578644798+3871.521559519176j)
714,(12528.975413869517+4138.589772826035j),(9741.036228011686+3202.553223360013j),(11703.06764437389+3829.6145261004863j)
715,(12975.19168187698+4284.5064572652755j),(9919.674526547182+3263.8108683977425j),(11833.270898923674+3870.4314145778426j)
716,(12851.265703842686+4245.5893686077125j),(9619.358567669375+3164.4836987328467j),(11834.666718798517+3868.9498825359474j)
717,(12849.469751456301+4237.6299203850285j),(10446.180316287617+3437.3694545228127j),(11443.16164770535+3748.292345876758j)
718,(12718.544097157117+4210.100940837853j),(10580.989233631582+3472.028576101891j),(13267.720214142262+4341.446467694144j)
719,(12718.4097108248+4209.068755218043j),(10683.31434894189+3505.758806967893j),(13204.844737303381+4321.945848658442j)
720,(12956.80912362626+4246.988902344952j),(9835.569745326527+3255.7133716119847j),(7220.792723392277+2364.7867616620697j)
721,(12650.290103871504+4093.575621017505j),(12370.971445153169+4115.660961285424j),(2178.385480345101+720.8115402890644j)
722,(12786.416257464518+4151.703028505739j),(9596.18654728427+3198.507707359584j),(2180.400293272272+717.0835099065507j)
723,(15156.854534811446+4909.62013455126j),(9587.412592647626+3211.01542316776j),(2339.7122300979254+766.850397405846j)
724,(12978.440446431847+4204.81128895631j),(11526.130400453116+3835.9410251779314j),(2489.4762442768674+822.5736276556011j)
725,(12946.555609142117+4195.648819542911j),(11305.437587173066+3762.738295617732j),(2489.6816633778353+822.277305232742j)
726,(13504.751380279613+4370.718188219095j),(10928.545186351106+3638.2914230374863j),(2837.273122405594+937.4136964877589j)
727,(16653.321548917367+5391.413880130676j),(11127.10419067289+3717.5507416758496j),(3122.393467373052+1028.709852217576j)
728,(16644.028214573755+5402.241892788283j),(11471.42932560363+3822.9278776802967j),(5005.648257088789+1647.5674204291058j)
729,(17833.332984576828+5793.5734505716655j),(9388.569355937252+3145.152334170842j),(4677.194943327351+1530.986434815808j)
730,(17971.13181496114+5856.353439557366j),(6208.324305664899+2088.3189442233215j),(4331.581720761412+1408.3185367462033j)
731,(17917.34994667497+5820.0666978548625j),(6217.334051658101+2096.1472334654995j),(2282.3012476829845+742.9418307179185j)
732,(18107.030863863547+5879.311720398317j),(6217.5753278311195+2097.318349862798j),(1972.4379005856074+642.0112202009714j)
733,(18027.882330185774+5854.069569384583j),(6217.801382729944+2096.963350249207j),(1972.4853017737505+642.0962623167976j)
734,(18212.382300292804+5918.5556131037065j),(5767.577987251999+1945.8750658804518j),(1972.7161537290476+641.4185534531279j)
735,(18019.38615209348+5856.333621806277j),(5828.770747955844+1965.5559021621493j),(1972.7954709584756+641.6850337943364j)
736,(18105.80094956992+5954.945368399833j),(5756.889127729555+1925.0588922193401j),(10597.444808290482+3433.8969948746435j)
737,(17598.84787389297+5791.206722413592j),(5657.037879560654+1889.585043320214j),(10599.093485641932+3435.8019160662034j)
738,(13218.769820498126+4333.958957323495j),(10234.060812331754+3384.110163263448j),(10598.896467335573+3474.0388613272958j)
739,(13243.82304914356+4291.963175685515j),(10232.548522807145+3412.483983655129j),(1973.1758025871986+650.0919144870602j)
740,(13228.016659870094+4288.90412793244j),(10203.588759534612+3401.752832843237j),(1973.2729626017876+650.2217468520253j)
741,(13265.215529242352+4310.698154428975j),(8310.027937117933+2773.531953376544j),(1804.5916996460685+592.3468804243828j)
742,(10111.602643313296+3299.0923664848306j),(8360.189801647859+2770.7819579400298j),(1912.501621084287+630.602316062786j)
743,(10121.830880394331+3301.180490205878j),(8510.603497442082+2821.220588177951j),(1751.3901416228057+577.6141766627557j)
744,(10320.65706409491+3366.915489190878j),(8237.736239376149+2731.484987134928j),(1856.454350209341+611.8687836263966j)
745,(10561.684570180561+3444.650732229205j),(8237.377298460286+2732.8019573302663j),(1739.2865099290239+573.1123240279312j)
746,(10390.52146370931+3387.7781301728337j),(8238.060471950012+2733.230907687924j),(1549.167398052251+510.57325453662656j)
747,(7388.500994978384+2410.712381501554j),(8243.443506386264+2724.4152648564436j),(1550.0794645140152+512.2206025366524j)
748,(7556.621654431332+2475.951899425126j),(5356.6482531421425+1771.9735751652213j),(1661.77309816757+545.5936669602172j)
749,(7556.379075006366+2476.361207346136j),(5356.472084564217+1771.6596096439882j),(1824.9387785226181+599.2036111922773j)
750,(7862.79789852762+2576.7431976518988j),(5205.486510581944+1722.5652342980627j),(1824.8593398338987+598.7250947767111j)
751,(10209.294396765788+3339.1850655500516j),(5201.761363319027+1726.5737332038907j),(2347.4723954120986+767.5406026229124j)
752,(9922.372556353808+3248.136703327777j),(4891.427774427913+1622.5592395573158j),(2541.433884768622+830.2224247768772j)
753,(9922.325155764323+3250.0695006936526j),(4708.997190286857+1561.5259797039953j),(2782.3668267143225+908.6243956802219j)
754,(4977.675473038173+1638.789687162849j),(2560.606147572322+844.9342340377275j),(2882.4444599306494+943.7218809330842j)
755,(5098.3944675479115+1678.2313399088705j),(2560.536205498307+845.1324651242114j),(2842.1055926552885+930.3637917773301j)
756,(5221.782668897367+1718.7779550773969j),(2701.919406256993+891.8731136140335j),(3028.753474711342+991.7313156611726j)
757,(5097.8791800583185+1678.0140601007072j),(2713.0166509346845+895.4287244956706j),(3028.807099352421+991.860486716945j)
758,(5247.3210888457115+1727.0803956443083j),(2712.931335164185+895.5716662598309j),(3028.7021699946395+991.6759710773455j)
759,(4085.6162709563955+1347.0617238220093j),(2713.8331451053236+893.9841978981273j),(3059.084717197492+1003.3043820182893j)
760,(3887.015521980755+1281.536528922581j),(2640.01728193322+869.5347954382119j),(2942.491669268657+965.3729656837571j)
761,(3704.3867363020427+1229.292956182356j),(2637.727680929823+864.9887146102867j),(5983.001401151114+1955.4118155390947j)
762,(3525.853726896614+1170.5688697571925j),(2637.6405706826718+864.9478568232199j),(6084.144835024388+1988.419550540448j)
763,(3517.3030583645195+1168.0451340980096j),(2437.2824204901167+798.9360265629969j),(6134.850063192166+2004.6884194844813j)
764,(3608.874288688077+1198.8783953305303j),(2591.244754039205+849.3845446383506j),(6437.432731156369+2103.3963470820836j)
765,(3608.7737371262688+1198.6978444375836j),(2728.61793054403+894.43637326395j),(6437.239487190696+2103.7210528132355j)
766,(4591.23328017075+1522.0026216778913j),(2631.16162847314+863.8727689344183j),(6124.2652938916235+2000.3511016989937j)
767,(4588.6392961734655+1525.6857470919651j),(2749.332347997459+900.6000115472679j),(7938.908135923065+2592.303121334334j)
768,(4588.592053146681+1525.763593231564j),(2749.3097562505413+900.5600489353443j),(7967.393593578623+2601.5970731378156j)
769,(3583.6305950129304+1193.5994220019793j),(2749.877773075934+899.5303218130457j),(7972.265951260459+2605.7433527550247j)
770,(3525.2133320394482+1170.1111289073979j),(2673.5865693201376+876.1039927717535j),(6122.162928348242+2002.788413818328j)
771,(3522.79123525718+1173.6478957563572j),(2776.555201964704+907.4513144127023j),(8271.261781419906+2704.1363549430207j)
772,(3616.116890651661+1204.6566986717435j),(2672.0938455768264+873.6603894896326j),(8188.184629432872+2676.042384045839j)
773,(3484.7576175587055+1160.0689609240528j),(2672.552693793869+873.7563661237405j),(7799.767421898203+2550.136008722778j)
774,(3590.654524828727+1190.7309654137368j),(2536.6201948290263+831.5508297467525j),(5653.23871697351+1849.2484329341721j)
775,(3529.8981398518026+1170.5416722516409j),(2704.414328486848+886.2353356188463j),(5618.88871489081+1838.6517462799914j)
776,(3529.8942141134735+1171.3659910971437j),(2497.3032624595317+818.3433883157841j),(5843.9890052832425+1911.1212007922738j)
777,(3529.898399568517+1171.3585299159618j),(2497.3011632173084+818.3395484286584j),(5791.679898829523+1893.927318884525j)
778,(3368.8065977209553+1118.0841702018834j),(2379.105586449702+779.6466768170477j),(5604.460490050862+1832.3442064994172j)
779,(3369.2027193352897+1117.6867107058924j),(2279.0411731727468+747.1647035489103j),(5336.342993187536+1744.531282968028j)
780,(3370.3563693681012+1107.5187321344797j),(4393.221870932732+1443.034501955463j),(2266.644012688011+747.1449045097047j)
781,(3370.137654631213+1107.8399451426728j),(4405.10595960718+1446.5553522661642j),(2542.5849407761516+837.9922247446766j)
782,(3245.252174674254+1066.7256158009584j),(4405.456758383525+1446.5476715431907j),(2421.042401373958+798.143678408541j)
783,(3576.8550286864706+1179.165082537969j),(2311.5522970080374+761.1824413482075j),(2618.5947245194825+859.3651949487246j)
784,(3398.162347327215+1120.3311836850903j),(2334.368540274298+768.2841697964977j),(2618.6552387913853+859.8828706323203j)
785,(3576.731313649312+1178.9875017599404j),(2314.072195897112+761.9009094622122j),(2631.6135540583814+863.8560668948128j)
786,(4098.455402119007+1349.52977395285j),(2325.78539870616+766.7666342831183j),(2513.548543952745+824.6074600535096j)
787,(4128.204048460475+1359.1210340780192j),(2325.7539725802767+766.8179546014959j),(2513.5437658651913+824.5981032836148j)
788,(4124.17548914306+1365.839847582625j),(2323.4770492146595+762.7704486755034j),(5840.15923306825+1911.2608410079j)
789,(4152.073256210669+1374.681822293094j),(2498.3425012479315+820.1192618958195j),(5839.791826022915+1911.7838752170906j)
790,(3796.281747882901+1262.054016686509j),(2342.325398322545+766.2953407731212j),(7536.5831809864085+2464.2263181710523j)
791,(3824.5100035586656+1270.9573898813599j),(2342.2629667399856+766.4307734591891j),(7523.263852024539+2459.871655086778j)
792,(3974.5256175387426+1320.6902398240336j),(2342.1558337324736+766.615560976746j),(7522.900642470325+2459.253226868719j)
793,(3974.8312057686185+1320.738208820836j),(2209.794428375787+723.5357571435087j),(7423.659060955621+2426.280618087092j)
794,(4011.699818148713+1332.9289259417785j),(2109.446252598903+690.7874414037723j),(7423.8425134081335+2425.7966836435835j)
795,(3719.1579225362834+1235.9195254990104j),(2296.2760583142126+751.4348149087562j),(7423.635675058283+2427.4246450320825j)
796,(3555.7680323463537+1181.6780739434762j),(2441.009072100086+798.1471054648293j),(7532.1276116497265+2464.295644088231j)
797,(3838.296024557689+1275.0395389205655j),(2517.256755254961+823.2591182281212j),(7531.344515202969+2463.8186939698858j)
798,(3988.825012839696+1324.3925757563366j),(2517.28818772754+823.8168977652108j),(7305.674104876917+2389.6179369502156j)
799,(12427.462698148282+4065.47435113712j),(2459.395143137912+820.7986218304728j),(7094.222226290846+2294.668237279945j)
800,(13011.099636028794+4256.553897620794j),(2437.868838955763+814.591795815699j),(7092.999847672713+2292.382173819932j)
801,(12794.130923563534+4183.224219087153j),(2805.6303346827617+936.4157314864667j),(6814.84054092114+2203.9230764729714j)
802,(4455.635397005886+1477.5001865431625j),(2973.521893371474+974.5809413156342j),(6893.110857219908+2254.954775947482j)
803,(4225.571619348846+1401.883330520576j),(2854.1564142180873+935.2119133030767j),(6822.059117592547+2231.771071091359j)
804,(4093.157967525276+1358.1913679138117j),(2854.2723949196065+935.0138215251969j),(6822.345813017441+2232.2639290420207j)
805,(3521.599559328015+1169.165151123998j),(2668.354261054237+872.841015479745j),(6823.918901929577+2234.440855514925j)
806,(3507.6541865190247+1164.8336077335582j),(2491.5178763035265+815.0906027226875j),(6824.390110443742+2233.7558745061933j)
807,(3741.604855031732+1242.240580247154j),(2402.0786408156387+785.9657371574064j),(6824.359970982705+2233.033376826598j)
808,(3745.1138313846754+1236.4076303957308j),(2404.425596187317+790.116163364433j),(3487.0116730953055+1143.256044511224j)
809,(3744.97931120519+1236.632421236524j),(2404.340567710754+789.965447065667j),(3658.0166059769736+1199.3513405741674j)
810,(3406.148427619994+1116.9797684862995j),(5630.558677544132+1847.4420268201502j),(1920.7850972910774+635.5774194716519j)
811,(3403.6529567727985+1112.304813484659j),(8183.070353217998+2683.279892578557j),(1802.140541666356+599.1958058835396j)
812,(3400.63591091846+1117.4922980681163j),(8174.465428588319+2668.6260687795652j),(5116.386900423007+1696.3540191880056j)
813,(3083.1394408696247+1013.8920401982821j),(8437.772318803705+2751.887025416353j),(5246.145762998728+1740.9983282985636j)
814,(3053.091951046496+1007.5149604273082j),(8572.934519493972+2785.6385063934636j),(7234.680611548519+2400.6685099276756j)
815,(3173.5337952084046+1047.2463219820643j),(8460.276362040151+2750.048632604953j),(7234.759263529795+2399.640459629822j)
816,(3163.643352228546+1044.1882905313544j),(8311.998592290709+2702.2953525817916j),(7235.226013748477+2398.9237477429506j)
817,(3363.572962696953+1105.8628561971852j),(8163.560571083763+2665.452797485195j),(5209.177684421579+1726.7170832017482j)
818,(3363.5494856741466+1105.8211787908936j),(8198.05256502766+2676.739720427388j),(5209.137922245032+1726.782761761764j)
819,(3460.56390114138+1137.1654161859224j),(8197.462712962782+2677.7279062346033j),(5208.857358979518+1726.279885040007j)
820,(3485.595547199035+1145.4689023418991j),(8209.516322055772+2681.5537780293043j),(5302.364456508881+1757.2013646799705j)
821,(3431.7462454072092+1127.0055331458111j),(8536.310754674403+2787.7759504658175j),(4902.317144213379+1626.407783306789j)
822,(3431.7462454072092+1127.0055331458111j),(8536.310754674403+2787.7759504658175j),(4902.317144213379+1626.407783306789j)
823,(3431.8210169197687+1126.3856064977708j),(8699.973679647655+2842.0668681501684j),(4624.535332803574+1534.9819889269338j)
824,(3434.7372875183587+1131.9149638969527j),(5627.330672899093+1842.9482302405706j),(4734.6893305528965+1561.364864092171j)
825,(3725.479649737125+1228.2590079553709j),(5305.918940567215+1738.5126314802537j),(4918.844838067347+1620.3330921381405j)
826,(3768.5976297958105+1242.8128125778244j),(5305.5426401195455+1738.12546904128j),(5116.005409706386+1685.0542636029995j)
827,(3745.2244903015808+1239.410133273271j),(2563.52663151039+841.5383249783403j),(5120.456310315834+1677.7729375089539j)
828,(3745.063805413973+1239.52673653117j),(2603.678815804201+854.5667338564663j),(5272.74664204566+1727.8517284546508j)
829,(3744.7532221292167+1240.0437562872344j),(2603.461006090859+854.1813416477787j),(5592.9146467734+1832.5787504598914j)
830,(3294.3703204323256+1091.2717117555076j),(2822.8986360137906+925.3251838737742j),(5593.196561325518+1834.4174131036716j)
831,(3294.3215376045614+1091.6258895461679j),(2746.321722840206+900.1594501333099j),(5781.27281599372+1895.7637047476085j)
832,(3292.4032750531687+1085.1790308101185j),(2770.2166969840546+911.7129821502177j),(2426.931827553594+797.5470518220943j)
833,(3277.810561351259+1080.6168638284007j),(3144.425956700253+1034.45741095134j),(2712.4753572745435+891.6342144801961j)
834,(5462.804342919516+1799.0306457392833j),(3143.0270160079012+1036.0813957882701j),(2982.961714863719+978.7036654566103j)
835,(5479.472817482377+1804.5523015282922j),(3274.170711940418+1079.0151776166758j),(3076.4524984453333+1009.663012250561j)
836,(5655.434450107084+1858.7587446382624j),(5106.264445550074+1679.4160480461207j),(3265.553286758343+1075.8514797947337j)
837,(5534.874109394559+1819.0188876742768j),(5338.818633360102+1755.2983744436833j),(3265.4956458652373+1076.4418398360158j)
838,(5738.67606143448+1886.2163721693767j),(5354.387654282962+1760.7095879884596j),(3478.631332206494+1146.2494861401212j)
839,(5542.437378534785+1825.9176444963055j),(3521.030430368473+1159.896299800518j),(3491.3071853571746+1145.8667274052264j)
840,(5684.064035898264+1882.2402310233444j),(3655.246094489733+1199.620932669147j),(6568.243589676696+2147.260728314366j)
841,(5492.753181133582+1804.1889562745878j),(6443.277910742416+2115.740619972027j),(3612.6416891940835+1193.2488447464457j)
842,(5492.860262963807+1803.0533574205197j),(6616.785978974539+2173.113137544914j),(3286.5884405533798+1086.3020939405792j)
843,(5597.018144340695+1837.0247075831785j),(6616.60165282016+2173.514559634979j),(3271.390730908785+1081.1354912804597j)
844,(5742.34535198779+1884.1338048244027j),(6784.62201374688+2228.8460495364625j),(3271.039505375336+1081.2192417420856j)
845,(5910.364157456002+1938.5631005598523j),(6874.908904161104+2259.3980195205104j),(3223.4363297557916+1065.406089226417j)
846,(5910.199852980521+1938.8428524487151j),(6874.67384067587+2258.9915971789405j),(3339.121632481695+1103.5482434638993j)
847,(5779.199443215917+1894.4308308652016j),(7147.574546866316+2348.085432147169j),(3155.7442394974328+1043.8303831096978j)
848,(5798.9499536831145+1910.8917194316284j),(6990.855116222641+2286.9578766024315j),(6483.732979601466+2137.981297663753j)
849,(5887.367472600953+1939.1356572280154j),(6981.6529248422285+2285.338457524288j),(6287.523878969725+2073.0936025715923j)
850,(4056.577256070509+1335.9815049528308j),(7225.576021885958+2361.9318216226084j),(6101.493140182367+2014.9891990932829j)
851,(4262.291482090762+1403.186471440559j),(7076.884305457223+2315.6673835147026j),(5956.474809489014+1966.017278011374j)
852,(4236.521613938046+1394.3939856612262j),(7076.929395143181+2316.0927733037415j),(5863.555571383586+1935.57440650324j)
853,(4234.584681140267+1398.4405476284985j),(6929.897604165852+2262.9377539698016j),(7521.965908042198+2480.1038348443553j)
854,(4247.630460565595+1402.5509243826084j),(6850.450031314373+2236.687139817522j),(7503.067133570875+2474.078524127654j)
855,(4247.878423792538+1402.6733381326753j),(6556.688978851282+2140.453580747151j),(7491.081074533626+2469.567194038207j)
856,(4357.772311347516+1434.6302090284298j),(6430.921853745289+2104.982597020955j),(5778.318871311132+1905.9139791625275j)
857,(4354.356300225199+1428.5904637346673j),(8562.166756042929+2798.653320238572j),(5774.377589935749+1912.4507638344435j)
858,(4498.493767124695+1475.396774301124j),(8555.261987091482+2797.820580414761j),(5581.9266130868355+1848.2957372017877j)
859,(5013.661635157537+1651.8640329990144j),(8361.103299529517+2725.1933209485896j),(7839.540931599762+2593.131474409472j)
860,(4941.8592151694165+1613.331012198415j),(15690.299222808228+5048.200217548193j),(7966.1951570731035+2683.8439896262507j)
861,(5170.4130316467945+1694.5502982244902j),(12886.917557910183+4163.863374276738j),(8248.693787807706+2759.2641589771265j)
862,(5237.027062594806+1709.1420997748223j),(12759.259992337305+4141.819846649503j),(6171.089901224046+2059.6732472777057j)
863,(5080.078977007609+1679.9368936783799j),(3291.0866963888766+1081.2337587005197j),(6203.273566537015+2031.445660062369j)
864,(7864.931476746072+2592.8589097655754j),(3287.617550938602+1087.4510732752526j),(6080.6588969453705+1983.7129847815838j)
865,(7523.562532869655+2470.075502142582j),(6312.937663471794+2078.44594948897j),(6075.4253549785935+1994.818715584883j)
866,(7405.452829781983+2431.71014224721j),(6246.45705938545+2056.2661824703237j),(6063.618925266227+1990.7612648775228j)
867,(7405.911448928055+2432.5026721142267j),(6090.004789780294+2004.773080162543j),(6063.934632527687+1990.2256895451117j)
868,(7422.798476744241+2422.4665990213466j),(6096.321025713025+2015.9313666283383j),(2598.5421521275234+854.8568252971613j)
869,(7418.1943081850695+2430.2569442575905j),(6092.514643890535+2009.2595850748212j),(4770.884762896495+1567.5093230228417j)
870,(7281.282830569722+2384.639366478835j),(6092.867229523325+2009.4804221696113j),(4648.980548904758+1527.843185630244j)
871,(7115.890250919952+2326.34301078664j),(7864.568356439162+2592.22933780169j),(4499.221394655471+1482.5160707535324j)
872,(7027.661365026864+2289.3472426917247j),(7690.020283744649+2540.990318906847j),(2314.32169839881+763.41687968475j)
873,(7028.035292284605+2289.9897346764874j),(7547.33309316613+2494.35740963302j),(2314.4303393329105+763.2339618840185j)
874,(8376.133464139824+2778.3082753382846j),(5716.3159707297655+1872.2101336692754j),(11512.245553728391+3753.9474566421613j)
875,(8494.036577486604+2817.634132174608j),(5836.585062819307+1910.9775404224752j),(11613.248315099077+3787.3775648750716j)
876,(8392.660674903022+2782.681812645407j),(6056.567815307994+1982.7736414414007j),(11478.81594651168+3745.7536342505937j)
877,(7490.677127186443+2441.421297274813j),(6266.734519002197+2074.099465863922j),(2116.1852241561783+696.7193007610203j)
878,(7122.137605148229+2322.9865802860963j),(6156.774893986044+2035.9352163308686j),(2116.5583348172886+697.0975267733213j)
879,(6817.186148700402+2215.001691186818j),(8477.14858697547+2794.876633048379j),(1953.870007354298+646.8714807350482j)
880,(6635.627486235996+2167.2481835940753j),(5349.485711738238+1770.2953580361916j),(1956.1993585519872+643.4549593624965j)
881,(6516.687936287067+2129.2804643292766j),(5203.366120620192+1721.4808030709837j),(2126.6541462219084+699.3228103492208j)
882,(8791.103631751732+2874.5614846562407j),(3108.163001575244+1034.6375389792345j),(2028.4764333010887+661.8765326603743j)
883,(8786.420495045564+2863.5746367352867j),(5353.803384850811+1780.3368243536886j),(1967.0100212345776+644.6255601810095j)
884,(8346.39714682778+2721.583971941589j),(5354.649007399572+1778.9590738161764j),(1949.3235917445004+639.1916243729959j)
885,(5775.921888425193+1888.122272734085j),(5692.847287128561+1880.7488032286246j),(2056.9975037414115+677.1568377745255j)
886,(5779.849454001646+1894.8996793115316j),(3482.849012009263+1152.4560172853414j),(2058.4079326181813+674.7581254330568j)
887,(8980.379671740931+2933.194121688044j),(5605.84544788141+1860.6127618332216j),(2035.436910237179+668.3805346454126j)
888,(8980.358500665889+2931.902376569724j),(5733.594825477132+1903.1695454236221j),(1877.1148754454407+616.6414711298833j)
889,(8979.658928277224+2932.5554055185994j),(5784.259252492804+1919.376220166535j),(2098.428101367319+689.3114440212751j)
890,(9166.940203239394+3003.438667068145j),(3736.3957127801095+1241.1836421960759j),(2253.514680741878+736.5488128625115j)
891,(9288.820908037093+3044.7390976501956j),(3701.830252534737+1229.5787046560217j),(2563.355118244918+837.619123713828j)
892,(9435.74703441444+3092.20693945915j),(4070.7638778173673+1351.9157847708655j),(2563.1332727925364+837.9353191642797j)
893,(9845.220872241787+3237.83773266026j),(4129.415717645949+1368.7103184002613j),(4654.541570612787+1516.3428473311974j)
894,(9658.74483620104+3177.4646447803807j),(3932.102608042109+1302.9397441740948j),(4655.216217528301+1516.4363196609665j)
895,(11770.756374217575+3867.24221649798j),(3930.1060318978875+1307.315536463072j),(4350.672883875926+1411.2240853380683j)
896,(11654.065731648969+3828.873395478695j),(3776.856201572204+1256.5804218659805j),(4350.742418521999+1411.2262165444158j)
897,(11716.664963673993+3849.0152733304644j),(3716.4288798656207+1236.7736851379166j),(4269.021013761582+1384.3482777092818j)
898,(11823.489742349759+3882.3139518784133j),(3854.0147069073355+1282.885657846987j),(4141.6191382622455+1343.336508250089j)
899,(12019.47592933679+3948.7414773282003j),(3527.252972670358+1174.4700437944798j),(4305.620851888641+1395.9440945346241j)
900,(11991.64187629645+3967.8136258618165j),(5546.505559948457+1830.4839368970388j),(9724.609634912256+3160.108994368802j)
901,(11778.488464162387+3899.190160802012j),(5391.768802257031+1778.216315774105j),(9914.717141362169+3222.466963991243j)
902,(11778.129766042728+3899.777324237699j),(5391.5984811923545+1777.9129426876787j),(10021.334724961183+3257.008904057365j)
903,(11786.012525448026+3912.520357497644j),(3367.4415616961132+1112.692153754189j),(9972.479326976225+3226.187586046286j)
904,(11741.652300403039+3884.351813825573j),(6161.8191062895385+2029.885316008114j),(10144.819855116008+3302.7501532739298j)
905,(11731.35609133131+3881.2218298837597j),(6161.734698525415+2029.699715742152j),(10179.796319883888+3314.134779489769j)
906,(11699.1672502307+3871.033211804298j),(6161.679713223961+2029.3948684265138j),(10241.46514828565+3334.3154067722844j)
907,(8398.86642505244+2786.1890782860582j),(5729.255860830347+1878.2747013172918j),(10471.894090135735+3417.0430430222423j)
908,(11613.731572293224+3844.535797020196j),(6038.817965713188+1988.2995193838733j),(10451.186481095096+3402.2570011914486j)
909,(11629.045497976882+3832.511343170494j),(6042.73842912259+1995.1754941008467j),(8329.678802054845+2717.731459696489j)
910,(11506.884628529524+3775.9355312948514j),(6205.238431152844+2055.4585368970424j),(6058.541465720697+1981.245313836423j)
911,(11711.21982488124+3841.884799564389j),(6138.02455797653+2034.3566687542097j),(5834.9186524366905+1907.7785577790955j)
912,(11528.821832957661+3781.32609065261j),(6487.842092598347+2149.665794935663j),(5824.769438567562+1905.170575985218j)
913,(11318.747957840313+3692.3138848236013j),(6494.59333423488+2160.7152181344263j),(2783.8875443750408+912.3097163818576j)
914,(11147.606595063731+3637.6284163051955j),(6494.068158094375+2159.4849175545933j),(3023.7047610418663+990.9480044146793j)
915,(10918.224061598601+3562.69128167934j),(6459.394345230912+2147.5601804826424j),(2986.750283993116+978.9741162977658j)
916,(11016.534682684764+3590.606209583144j),(8566.627127690615+2845.5041201903146j),(2985.860916941303+980.1503667677655j)
917,(11067.504092799829+3605.161072924404j),(9111.273061087843+3025.9636147360065j),(3186.770941870156+1047.1629834732753j)
918,(11290.25385108782+3679.9987345767286j),(8891.524673320504+2953.4560237442324j),(3414.6705597719047+1120.9866005591027j)
919,(11282.334514743694+3670.306439812145j),(9103.288171832059+3017.35414025767j),(3734.9238956527097+1230.4897675847847j)
920,(11297.487201429618+3675.623099155249j),(9103.121193028262+3017.1675266654597j),(3821.1588628242657+1258.7857562825957j)
921,(11497.579337573887+3742.998671257715j),(8599.606802742608+2852.48773725277j),(3881.8061106265777+1277.1783950713725j)
922,(9433.772895376305+3072.052983155567j),(8889.545919388864+2938.221511207198j),(3599.598057576161+1188.6078240892653j)
923,(9558.171298964855+3111.4873129206258j),(8943.41127119969+2957.076120028436j),(3371.6751448993323+1113.667076629196j)
924,(6778.054700728094+2221.746513880537j),(6351.56669695176+2089.954653006385j),(3377.794360867563+1114.0205301310775j)
925,(6575.338072740826+2155.0892368860523j),(6758.998808074977+2222.636219780651j),(3558.6951110078876+1174.6489554420423j)
926,(6575.291945444775+2154.0160362636425j),(7027.275593015045+2311.8256614376864j),(3393.4763649759625+1120.4382715181418j)
927,(6467.746729470085+2117.9733049627966j),(7042.965757691014+2317.3958312113555j),(3182.1401397014743+1050.9673474516687j)
928,(3471.381472147701+1138.9132269578915j),(6887.763503600659+2257.411339716607j),(3306.050894789937+1094.3451925735817j)
929,(3503.682846188403+1149.0311617143611j),(6949.082138624666+2278.101820018601j),(3143.9382403003033+1040.8537815587165j)
930,(4153.748369521148+1369.523422845883j),(6597.16460625386+2154.6162608456652j),(6085.114660513263+2009.0643530353793j)
931,(4093.2680653540524+1349.373532345864j),(6677.109683094055+2180.8970112364373j),(5983.72336129795+1976.012910135632j)
932,(4092.6979505510635+1348.9055371846493j),(7151.500255214981+2335.5598300413617j),(6106.292223799563+2017.7421251043754j)
933,(4092.94304710137+1348.4728227224948j),(7164.03674834961+2340.3207407937884j),(5891.277348260689+1946.9484318462407j)
934,(4126.130048422791+1359.3431367130684j),(7212.833600160786+2356.2628588988714j),(5931.556636704217+1960.3338649386822j)
935,(4255.3123265545+1401.8817866977763j),(7200.48573879791+2352.299815154133j),(6094.500239489573+2013.7438865157997j)
936,(4255.3758240936795+1400.0398392428633j),(8721.356844737888+2855.1696647981753j),(5670.987728809267+1875.446722652728j)
937,(4158.851832629248+1368.3026934174168j),(8721.46860655378+2854.9807467082405j),(5671.096084080257+1875.6379578554827j)
938,(7099.415014855022+2327.2936959430567j),(11035.6083834278+3631.297309791388j),(5573.980765841201+1839.4152233297089j)
939,(6927.765827876233+2273.011736782652j),(9177.595276106538+3018.224936441531j),(5372.885460699823+1771.0813693384207j)
940,(6846.792532218029+2253.9778944337627j),(9202.865251976704+3020.1604760148916j),(7866.180072996401+2591.029112170553j)
941,(10109.632666574185+3326.518469037499j),(8575.543209191219+2823.5820167516476j),(7935.3908193599145+2604.8057643090015j)
942,(10141.751612240203+3325.4069619699244j),(11588.972164331193+3805.675831337981j),(8023.747450583111+2649.69733052884j)
943,(10150.784157100648+3322.106199179165j),(13509.260290068107+4429.30975787082j),(8297.912756910786+2750.917600203963j)
944,(10227.06174024958+3340.124926243284j),(13737.972307063596+4489.691665759397j),(8075.955488865727+2685.0372973596614j)
945,(10548.477959126325+3443.2914743614015j),(13737.324139480897+4493.677317236228j),(7922.308235034296+2632.890741997468j)
